old_path,new_path,size,bucket,confidence,note
/p/BRAIN_DRAIN/Data/pre_2000/return_levels_state.csv,/p/BRAIN_DRAIN/Data/pre_2000/return_levels_state.csv,908,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/sample_values.rds,/p/BRAIN_DRAIN/Data/pre_2000/sample_values.rds,232,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/state_stocks.csv,/p/BRAIN_DRAIN/Data/pre_2000/state_stocks.csv,1124648,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/tie_stocks.csv,/p/BRAIN_DRAIN/Data/pre_2000/tie_stocks.csv,505293,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/Private15.xlsx,/p/BRAIN_DRAIN/Data/_review/needs_inspection/Private15.xlsx,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/Public15.xlsx,/p/BRAIN_DRAIN/Data/_review/needs_inspection/Public15.xlsx,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/raw_deg_award,/p/BRAIN_DRAIN/Data/intermediate/raw_deg_award,1670028,intermediate,high,"valid RDS (no extension), written by new/00_alias_generation.R, read by 09_plots.Rmd"
/p/BRAIN_DRAIN/Data/raw_unmatched_strings.csv,/p/BRAIN_DRAIN/Data/intermediate/raw_unmatched_strings.csv,12679696,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/raw_unmatched_strings.rds,/p/BRAIN_DRAIN/Data/intermediate/raw_unmatched_strings.rds,4100702,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/regression_data.csv,/p/BRAIN_DRAIN/Data/results/regression_data__top.csv,5499040,results,COLLISION-RESOLVED,"regression/figure-ready output || was a basename collision with 1 other file(s); disambiguated with a __top stage suffix pending your review -- sizes differ substantially across the group, these are NOT simple duplicates"
/p/BRAIN_DRAIN/Data/return_rate_layout.xlsx,/p/BRAIN_DRAIN/Data/_review/needs_inspection/return_rate_layout.xlsx,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/rsid_id_dup_crosswalk.rds,/p/BRAIN_DRAIN/Data/intermediate/rsid_id_dup_crosswalk.rds,324820,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/rsid_wo_col.csv,/p/BRAIN_DRAIN/Data/intermediate/rsid_wo_col.csv,373678,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/schools.rds,/p/BRAIN_DRAIN/Data/intermediate/schools.rds,1959998,intermediate,high,"merged/matched panel, model input"
/p/BRAIN_DRAIN/Data/state_fips.rds,/p/BRAIN_DRAIN/Data/intermediate/state_fips.rds,596,intermediate,high,"merged/matched panel, model input"
/p/BRAIN_DRAIN/Data/state_list.xlsx,/p/BRAIN_DRAIN/Data/_review/needs_inspection/state_list.xlsx,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/summary_demographics.csv,/p/BRAIN_DRAIN/Data/results/summary_demographics.csv,2215,results,medium,regression/figure-ready output
/p/BRAIN_DRAIN/Data/summary_demographics.rds,/p/BRAIN_DRAIN/Data/results/summary_demographics.rds,1042,results,medium,regression/figure-ready output
/p/BRAIN_DRAIN/Data/totals_cbsa.csv,/p/BRAIN_DRAIN/Data/_review/needs_inspection/totals_cbsa.csv,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/totals_cbsa.xlsx,/p/BRAIN_DRAIN/Data/_review/needs_inspection/totals_cbsa.xlsx,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/transfer_code.csv,/p/BRAIN_DRAIN/Data/_review/junk/transfer_code.csv,3841,_review/junk,high,"filesystem inventory tooling, unrelated to analysis data"
/p/BRAIN_DRAIN/Data/transfer_inventory.csv,/p/BRAIN_DRAIN/Data/_review/junk/transfer_inventory.csv,37610,_review/junk,high,"filesystem inventory tooling, unrelated to analysis data"
/p/BRAIN_DRAIN/Data/transfer_outputs.csv,/p/BRAIN_DRAIN/Data/_review/junk/transfer_outputs.csv,12548,_review/junk,high,"filesystem inventory tooling, unrelated to analysis data"
/p/BRAIN_DRAIN/Data/unmatched_cc.csv,/p/BRAIN_DRAIN/Data/intermediate/unmatched_cc.csv,269731,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/unmatched_cc.rds,/p/BRAIN_DRAIN/Data/intermediate/unmatched_cc.rds,93899,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/unmatched_col.csv,/p/BRAIN_DRAIN/Data/intermediate/unmatched_col.csv,267148,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/unmatched_col.rds,/p/BRAIN_DRAIN/Data/intermediate/unmatched_col.rds,92672,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/unmatched_hs.rds,/p/BRAIN_DRAIN/Data/intermediate/unmatched_hs.rds,345559,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/WholeData Data Dictionary.pdf,/p/BRAIN_DRAIN/Data/_review/needs_inspection/WholeData Data Dictionary.pdf,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/~$education.xlsx,(DELETE),165,_review/junk,high,"OS/Office/download cruft, staged for deletion in Phase 7 -- not moved anywhere"
/p/BRAIN_DRAIN/Data/~$occupation.xlsx,(DELETE),165,_review/junk,high,"OS/Office/download cruft, staged for deletion in Phase 7 -- not moved anywhere"
/p/BRAIN_DRAIN/Data/~$persistent_match_issues.xlsx,(DELETE),165,_review/junk,high,"OS/Office/download cruft, staged for deletion in Phase 7 -- not moved anywhere"
